,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,weight
535,21921.0,706.9848430156708,204.1168670654297,98.08576202392578,96.7373275756836,312.8509521484375,78.19503021240234,61.0,34.0,275.0,128.0,21921.0,4451372.0,2151595.5,1021707234.8333333,414828298.0,228807855.0,255432450657.0,91495213606.85,42068704036.75,25924740326.550003,117792601.26807618,-22083885.02203369,17623912.86140001,121271809.39807129,181244631.51846123,-58831379.298992634,7080804.054985046,0.24513046467782282,-0.04595732617384572,0.03667597032961763,0.0017045468883194006,0.002547500315306608,-0.0008269097741460034,9.952488198725689e-05,73.0
536,20372.5,648.0315254926682,201.1147003173828,107.1127700805664,99.1988525390625,277.81951904296875,88.19266510009766,78.0,58.0,246.0,100.0,20372.5,4098532.5,2180452.833333333,915122406.0833333,436254341.5416666,246242551.0833333,220588188448.35,97063034398.21666,49017332739.78333,29107292835.65,90581056.0498935,-2408404.9123154283,12870379.85293153,38048454.71350098,87239008.41902542,-6119063.785575867,-2869423.752807617,0.2182472231468709,-0.005802843411723983,0.03101006751566838,0.0006422826742968535,0.0014726512299195987,-0.00010329377847237851,-4.8437740126939585e-05,73.0
537,21152.5,689.0609630346298,220.22109985351562,108.9664535522461,94.2792739868164,314.2196044921875,89.35649108886719,88.0,62.0,265.0,95.0,21152.5,4661411.0,2301264.333333333,1143023441.5833333,505965576.125,262392537.25,303019886017.4,123988725980.71666,57567635544.88333,31161862014.4,115780680.16406834,-1167806.5629879832,12028867.146129996,100386380.81109619,149377177.38500786,-2136173.437727928,-2198648.5878829956,0.25876926310924814,-0.002610042049591684,0.02688446019691899,0.0015426611332099516,0.00229551423090042,-3.282707982449854e-05,-3.3787150156320144e-05,73.0
538,21198.0,691.2447285652161,222.1175079345703,107.04719543457031,95.8759994506836,308.0621032714844,89.4453125,83.0,60.0,271.0,96.0,21198.0,4696232.833333333,2263887.333333333,1155629753.5,500134768.6666666,254035750.3333333,307060630550.95,123114659893.51666,55982889849.15,29741712800.800003,115220147.64671075,-1409812.2262215018,12258891.288748443,-11153223.160827637,321285611.0117283,4603243.185922623,-7028345.16085434,0.25641218043334546,-0.0031374115925927987,0.02728107114288242,-0.00017047597084194282,0.004910820456560003,7.036014072576706e-05,-0.00010742759715569104,73.0
539,21452.5,703.345233798027,234.05833435058594,105.98387908935547,95.5567855834961,311.20306396484375,81.2442398071289,98.0,48.0,266.0,119.0,21452.5,4984768.166666666,2274161.833333333,1274420438.75,512244437.2916666,255974791.41666666,350138392406.25,127719714855.84999,56032766086.416664,30290162956.550003,116144541.98210096,-16186725.167175114,14892770.94399324,34783724.77789307,141848558.06009102,-14432447.984835148,-3054313.327835083,0.25237305468814897,-0.03517249460131391,0.03236083273276595,0.0005160375557600548,0.0021044089917575367,-0.00021411407861822391,-4.531258208503011e-05,73.0
540,20752.5,666.8599525690079,233.1155242919922,105.34391784667969,96.99539947509766,295.4032287597656,84.70235443115234,104.0,52.0,254.0,110.0,20752.5,4820153.166666666,2184387.1666666665,1221928242.4166665,499082944.375,243089061.75,331372309127.15,124852490876.75,54716644992.05,28359125272.75,102358236.38719106,-8281504.179841995,13162677.271116644,7604072.992858887,80625601.33428764,-1894358.5826854706,836224.9848976135,0.23767414999835168,-0.019229517194945072,0.03056352124201661,0.0001225660586538998,0.0012995617205969166,-3.053417101269199e-05,1.3478671317735913e-05,73.0
541,21433.0,700.3818116188049,193.9534912109375,103.41425323486328,95.97933959960938,309.2475280761719,115.3045883178711,62.0,24.0,258.0,166.0,21433.0,4144839.1666666665,2211528.1666666665,899311319.3333333,467416070.1666666,259193009.0,211603448443.05002,108270767973.26666,58462464460.26666,33241777624.550003,97758026.86218941,39737790.7197144,31000183.359164506,-120686143.26000977,107383656.95170212,137646546.54049206,99977720.297966,0.2128072890644967,0.08650431875426402,0.06748361431707371,-0.0017945270080795257,0.0015967274073131284,0.002046717532464534,0.0014866057894847844,73.0
542,21098.0,678.3818116188049,197.4264678955078,105.91485595703125,97.64783477783203,300.43023681640625,116.07976531982422,74.0,25.0,245.0,168.0,21098.0,4171095.6666666665,2233933.5,913823548.0,478695783.0833333,267277432.8333333,215758140190.1,111507236611.84999,60822912501.78333,34913288476.55,89193769.79896474,37044899.51752144,30740373.28161043,-173082417.01965332,100625716.72584152,136997914.54485416,103168543.2401123,0.2003788795734265,0.08322347486782952,0.06905999790928771,-0.0026770083838876853,0.0015563446128626555,0.002118901342647993,0.0015956736678567386,73.0
543,18805.0,642.4406867027283,162.84768676757812,85.63943481445312,93.52046966552734,276.6109313964844,64.9740982055664,43.0,10.0,231.0,157.0,18805.0,3018410.0,1627687.1666666665,554480980.5,233484089.0,164201359.66666666,111401906340.40001,39224032808.01666,21485377137.38333,18248104330.05,69992869.46038288,-27777661.637507737,23315131.933012813,-67665080.330307,147572675.3891306,-62101687.2219677,-655465.3055534363,0.19792794833040417,-0.07855050978357198,0.06593123362610419,-0.0013953438974894602,0.003043144721549792,-0.0012806193366796325,-1.3516565851328857e-05,73.0
544,21616.0,717.1858534812927,289.0974426269531,75.13398742675781,97.35848236083984,316.4840087890625,80.7914810180664,148.0,15.0,276.0,122.0,21616.0,6216235.666666666,1621844.6666666665,1903264446.0,450058386.75,137290327.0,613980159835.1,133775585540.9,36947843989.03333,12640579254.2,115626313.89698505,-16344678.698114514,15603607.773727298,144983797.57958984,374653748.0365906,-80836961.92405987,-1761638.0570755005,0.24746057484085196,-0.034980476760921024,0.03339445511268198,0.0021104795188634207,0.005453706380277295,-0.0011767159872758603,-2.564356225437692e-05,73.0
545,21781.0,707.3036036491394,213.05821228027344,77.12105560302734,94.0539321899414,324.3565368652344,91.1106948852539,73.0,30.0,274.0,98.0,21781.0,4591668.666666666,1678344.1666666665,1094507819.8333333,355854351.5833333,141695326.3333333,283933950113.4,85149649642.58333,30229729366.05,12829545324.75,126534763.29559684,2041380.5550926924,12369806.761962533,-149823702.64660645,-48803185.636182785,44234281.7541523,4830645.031574249,0.2667191675118766,0.0043029702514028574,0.026073977426472463,-0.002139863092115276,-0.0006970334725129912,0.0006317779180454839,6.899388302101812e-05,73.0
546,21916.0,702.2152910232544,203.38299560546875,76.83252716064453,98.47798156738281,310.360595703125,94.74981689453125,64.0,21.0,271.0,110.0,21916.0,4435731.166666666,1689943.3333333333,1017860783.1666666,351019169.6666666,144399347.0,254693533648.25,81824563139.88333,30582232555.583332,13308840916.400002,120082402.85374355,8979823.36409223,14087772.35691835,73013798.21948242,-297685879.4853611,-28621121.708687782,1586501.70205307,0.25000965801991354,0.018695849807988243,0.029330518589849718,0.0010268374791694668,-0.00418653768916695,-0.000402516252859579,2.231193895073318e-05,73.0
547,21240.5,702.1147857904434,214.8257598876953,82.23861694335938,98.52875518798828,305.6965026855469,93.93270874023438,74.0,26.0,272.0,108.0,21240.5,4548005.5,1764963.0,1088258217.4166665,384489101.625,159767013.91666666,282005588599.45,92912980440.2,35278949333.73333,15444071129.6,114441498.03481328,6576084.921226561,13108771.814597487,-20045599.949035645,-331134762.6804886,-23155190.793965816,-10172538.854913712,0.25366121158436794,0.014575985960028104,0.029055779572741042,-0.00030486475522182807,-0.005036083660588161,-0.000352157161245589,-0.00015470969069883084,73.0
548,22598.5,751.4284940958023,197.2155303955078,114.0963134765625,94.24008178710938,347.38482666015625,76.405029296875,45.0,42.0,291.0,137.0,22598.5,4396966.833333333,2610195.333333333,1001540158.75,476263757.2916666,321408740.25,250955658004.45,103063762683.96666,55503490788.9,41595122301.9,146026857.71526945,-31599256.146752298,19923257.66685909,-737567677.5643921,-320695844.01649857,266943718.93591547,-130956077.93767548,0.28593907851325423,-0.06187534488980402,0.039012261356412926,-0.009607332977385611,-0.004177286846550071,0.0034771279599831394,-0.0017057941724268012,73.6
549,22973.0,738.4163014888763,214.46241760253906,136.28802490234375,94.02664947509766,337.08770751953125,94.78677368164062,57.0,83.0,299.0,107.0,22973.0,4865667.833333333,3125938.833333333,1178223152.3333333,674178666.9166666,439272627.6666666,311909249866.45,165279089845.63333,96359623072.56667,63576105936.15,147677578.6453216,12106668.034608364,13925760.050710559,-193765892.70587158,-170244445.09313583,27228435.173867702,14467774.13356781,0.27982024840241265,0.022939777912433852,0.02638660297878381,-0.002422328573424053,-0.002128279533910608,0.0003403912608675821,0.00018086621018893466,73.6
550,22727.0,745.1858534812927,218.6442108154297,134.17745971679688,94.4748764038086,344.1021728515625,93.2872543334961,58.0,82.0,304.0,108.0,22727.0,4929448.666666666,3035003.0,1222643353.5,665857746.4166666,418226252.5,331509625508.4,167032531575.7,92826389956.13333,59314586167.100006,153454100.30768383,7570621.337275028,12926687.664825976,-247573815.39660645,474507009.4881401,91820514.84723234,11422410.252326965,0.29709426841533626,0.014657074676646073,0.025026667955530178,-0.003179431186367002,0.006093788156471636,0.0011791917815940664,0.00014669066404113888,73.6
551,23504.5,766.3746713399887,212.05587768554688,140.3730010986328,93.17915344238281,360.66864013671875,90.67012023925781,53.0,90.0,307.0,101.0,23504.5,4933872.333333333,3294551.0,1205441441.5833333,692656888.7916666,474601214.9166666,324026135190.4,169912098991.48334,99997392518.38333,70106556414.2,169763328.81207204,1091697.8854289055,12814480.818898141,-280927736.37402344,490885913.29130936,66948885.71708441,-9116261.146530151,0.3072853449327126,0.0019760614005024098,0.023195245911605444,-0.0033167831396661704,0.0057956616947802235,0.0007904343594974257,-0.00010763145589636016,73.6
552,23686.0,728.9848430156708,218.4272918701172,139.9860382080078,107.38562774658203,305.5235900878906,102.6382064819336,76.0,64.0,280.0,140.0,23686.0,5160058.666666666,3332007.0,1253985367.6666665,751599582.9166666,491061617.6666666,330271019151.2,187089415831.5,113959840657.9,75283957122.5,129852738.96440482,25712915.782325745,22334494.131709278,509406111.0526123,-517116753.93556976,-253533776.8916912,-79469757.23002625,0.23145558497623317,0.045831901670354586,0.039810045176021,0.005899766700170801,-0.00598906871899382,-0.0029363411663501727,-0.0009203914464385816,78.0
553,23827.5,733.369619011879,208.62152099609375,136.35801696777344,108.5136489868164,305.4000549316406,104.82914733886719,70.0,55.0,279.0,147.0,23827.5,4973229.333333333,3270878.6666666665,1167501849.75,712876163.625,473940183.0833333,298561091462.9,172393163974.81665,106864357747.88333,71759831340.7,129499121.72871757,30184746.94927287,24935996.657769978,824773865.9238281,-473827171.37504196,-342630415.60928345,-145575148.57966614,0.22809190193944281,0.05316558328204984,0.04392075273175421,0.009411063325812685,-0.005406594097530547,-0.003909576517724296,-0.0016610819020232588,78.0
554,22617.5,687.2274836301804,206.80511474609375,133.0111846923828,105.82635498046875,293.4945373535156,108.27013397216797,82.0,55.0,255.0,150.0,22617.5,4695665.5,3031079.6666666665,1080488316.25,658619385.2916666,431499610.4166666,268736586366.25,156898376933.06665,97283055333.83333,64484922553.200005,105611584.16686738,29330727.459537983,25290084.798003554,561719377.6957397,-81870021.7067833,-162965540.23661518,-120901207.49658966,0.20645355192437725,0.05733682448110841,0.04943802212801711,0.007301429708379738,-0.0010641758722437877,-0.002118284474726249,-0.0015715172081400635,78.0
555,23278.5,692.1147857904434,228.71485900878906,137.406005859375,112.01897430419922,285.2329406738281,104.2467041015625,106.0,60.0,254.0,142.0,23278.5,5339240.666666666,3220266.5,1334495311.9166665,762145360.375,469252091.4166666,357082998153.10004,195006785494.8,113856982476.36667,71385798805.15001,109867827.47449446,23533428.579380393,23771655.34809476,598981413.1142578,-398065555.1619377,-283433477.3628588,-105874660.84048462,0.2027498550962347,0.04342853903700454,0.04386816220920293,0.0072447910716950895,-0.004814676577345549,-0.0034281803763186805,-0.0012805736217887836,78.0
556,24232.5,767.168608546257,261.58551025390625,120.9516372680664,99.89295959472656,334.98309326171875,104.61368560791016,105.0,49.0,297.0,143.0,24232.5,6267995.666666666,2920439.833333333,1771267181.25,791222503.7916666,376460896.75,535908518477.80005,231660463208.19998,105886424862.1,51255839228.350006,149982968.83476806,35819461.5923866,24496847.637443483,161888371.77972412,-338368595.59152985,-122960648.44847012,-18876043.456954956,0.25541447320347255,0.06099898531232852,0.04171706616473468,0.0017710062815001729,-0.0037016426916095845,-0.0013451496138084523,-0.00020649779329193544,78.0
557,23994.5,751.2274836301804,231.6762237548828,112.21063232421875,99.7526626586914,335.1330261230469,71.48007202148438,86.0,33.0,286.0,153.0,23994.5,5547914.166666666,2705968.833333333,1423164650.4166665,584079915.625,333948837.4166666,393597791038.05005,141011583740.61667,68055812853.35,44037580271.850006,140397699.62791562,-41583583.302190304,28784431.949940562,-385167515.4553833,-255576938.84144592,220612067.43267632,-115650571.0884552,0.24385776163244668,-0.07222682117729126,0.04999588428996113,-0.004318872577135537,-0.002865777066390295,0.0024737169412993518,-0.001296786618709156,78.0
558,23122.5,723.9726504087448,205.08425903320312,112.67455291748047,99.98291778564453,322.64703369140625,74.46202087402344,70.0,38.0,271.0,145.0,23122.5,4760037.333333333,2604243.833333333,1108603871.5833333,504471878.125,316557341.75,281106648633.5,111492799199.4,58215640437.666664,40841219904.950005,128694458.0369128,-31642204.338824213,23246240.292342186,-98959164.62512207,-339340415.9886303,176209847.29598045,-48401070.63066101,0.2407078584728115,-0.05918302435037933,0.04347936036771006,-0.0012172199176234417,-0.004173963217663687,0.002167420638831893,-0.0005953440232556622,78.0
559,23141.0,729.1269783973694,201.61672973632812,108.00857543945312,97.92706298828125,328.410888671875,73.97286987304688,58.0,36.0,282.0,144.0,23141.0,4692023.0,2482233.833333333,1081234328.1666665,470622432.9166666,289695522.3333333,272124909388.30002,102619947303.71666,51750377506.01666,36125859117.65,129889103.99618995,-32670347.7487396,23437158.24601242,223882511.90847778,-110979839.73291779,21101816.64974594,23484924.147094727,0.24255401967507048,-0.06100838274218617,0.04376638815291072,0.002748304602095688,-0.001362350286665111,0.0002590386328825182,0.0002882928396824214,78.0
560,21625.0,710.7594473361969,208.81092834472656,71.100830078125,91.650146484375,323.3614501953125,78.44335174560547,63.0,8.0,278.0,124.0,21625.0,4453384.166666666,1550042.6666666665,1038286031.3333333,297011136.4166666,127326781.5,263417300848.35,65367197535.75,23072787283.616665,11423425347.0,121170168.40073872,-22199752.341303766,16222399.142214537,-310846724.70910645,88140998.90361214,33992088.80426884,-28725662.785087585,0.2591095852733896,-0.047471821639327776,0.03468988422940059,-0.004520182872494194,0.0012817038171512873,0.0004942965307327762,-0.00041771470824956345,71.6
561,21770.0,714.7594473361969,213.93943786621094,73.19352722167969,92.18598175048828,323.2286071777344,78.4349594116211,70.0,9.0,277.0,125.0,21770.0,4591862.833333333,1607872.8333333333,1091437624.1666665,316543921.0833333,135228457.8333333,281694226149.35004,71121014184.4,25243341113.533333,12384159948.95,122893559.8511852,-22598545.802734435,16475355.023440748,-361474410.4072876,43657268.573373795,58253663.1081748,-37094767.04463959,0.2593058212485042,-0.04768300703060378,0.034763054059848454,-0.005169297003761395,0.0006243246579321285,0.0008330616981266198,-0.0005304770202765546,71.6
562,21974.0,719.6711347103119,212.1439208984375,77.32881164550781,97.69537353515625,314.1930236816406,81.40866088867188,61.0,14.0,287.0,119.0,21974.0,4635745.666666666,1718528.0,1103812476.3333333,345767448.4166666,149734166.0,285426409209.5,78812253693.36667,29152078876.166668,14060623389.6,125832232.13479078,-16781870.28021753,15332669.377446085,-531830240.1473999,-433203777.6449528,188336123.43143606,-47941282.622413635,0.26059954928487056,-0.034755386255066564,0.03175407970841866,-0.007430195270519271,-0.006052285892837729,0.002631242204656029,-0.0006697872074836492,71.6
563,21216.5,703.546244263649,216.59877014160156,77.28009033203125,94.11885833740234,317.9335021972656,80.6483383178711,80.0,14.0,270.0,120.0,21216.5,4576199.666666666,1657669.5,1104612000.9166665,339894618.2916666,144273262.75,288619643631.4,78442979054.43333,28481962346.966667,13536094796.050001,117568737.9279499,-17649114.809622467,14757641.83089222,-351728132.2489624,-248128179.84272194,121466588.39934874,-42203831.72317314,0.26118267937538814,-0.03920806819756783,0.03278456928760152,-0.005364419736413134,-0.003784353832028435,0.001852560839981429,-0.0006436763144319588,71.6
564,21033.0,661.1858534812927,218.18548583984375,72.36483764648438,104.37364196777344,270.8430480957031,69.92021179199219,98.0,5.0,241.0,148.0,21033.0,4578273.5,1517741.3333333333,1080936559.3333333,304751691.4166666,132946956.5,272152309437.95,67165643759.083336,25027580886.15,13049342140.0,84379328.27726662,-25616535.952451766,23426738.038133204,129940304.86401367,317211325.0271158,-214133419.26966953,74942469.37704277,0.19073641698722046,-0.05790525218617256,0.052955293272885735,0.0020253068276324033,0.0049441954369129895,-0.0033375777940878215,0.0011680863383212838,76.0
565,22010.5,711.7472547292709,201.87826538085938,102.2863540649414,92.58689880371094,326.36590576171875,87.98954772949219,59.0,56.0,283.0,93.0,22010.5,4415102.333333333,2249972.6666666665,1015322048.25,447119080.625,242309051.5833333,255517026110.80002,102237182295.31667,47766458631.683334,27280736988.7,129693434.00655067,-4204586.285620809,12310777.998130351,-177770032.5871277,135026552.11126328,21116608.61320877,-5629561.39257431,0.2677060419433506,-0.008678875389142587,0.025411229769398358,-0.0024733397730536412,0.0018786436436715266,0.0002937983820724023,-7.832488915293988e-05,76.0
566,22166.5,718.9432128667831,181.80245971679688,96.46456146240234,94.57805633544922,325.98846435546875,81.59025573730469,36.0,39.0,283.0,122.0,22166.5,4011306.333333333,2132456.333333333,853972204.5833333,369342133.2083333,220175921.5833333,200788507005.6,76437587544.35,36617240418.28333,24073813801.800003,128075987.325755,-16552599.629813194,15029867.241265655,-102393720.77514648,274758920.16682434,-41577025.48432732,703044.4195137024,0.2606594425280249,-0.033687746485395006,0.030588691121420833,-0.0013996856549618492,0.003755856474586264,-0.0005683431142637167,9.610366547331885e-06,76.0
567,22461.5,705.345233798027,276.27392578125,65.04265594482422,96.8862533569336,312.50469970703125,78.53578186035156,138.0,4.0,273.0,125.0,22461.5,6193748.833333333,1458744.8333333333,1829165051.5833333,380290811.2083333,112698241.91666666,571163752129.4501,106825141732.58333,28193018223.316666,9656253147.25,121241510.83948159,-21957440.671076357,17961181.222737297,-92300976.78039551,140934389.70074844,-31454680.35228634,4202360.78645134,0.24031109850174842,-0.04352153525156359,0.03560060543735329,-0.0012207013033768632,0.0018638891938017603,-0.00041599526508471276,5.557717229240127e-05,76.0
568,20915.5,664.7422024011612,222.26251220703125,76.55609893798828,99.32162475585938,285.1080627441406,73.18598175048828,89.0,9.0,253.0,141.0,20915.5,4602670.666666666,1609059.6666666665,1104265880.75,330626175.625,143895299.75,283073815122.3,74814247914.58333,28018369012.016666,14153238450.0,91400911.43089354,-23463935.95173061,20108012.288861424,-158656749.18286133,188436887.74599648,-37041057.461610794,-10712024.639585495,0.20893635989642223,-0.053636985560084366,0.0459655689053358,-0.0025077712756655774,0.0029784841602961323,-0.0005854809228156052,-0.0001693171442988086,76.0
569,21218.0,677.7888848781586,193.11557006835938,134.15460205078125,98.0576171875,296.48419189453125,85.71505737304688,58.0,80.0,261.0,107.0,21218.0,4076295.1666666665,2845291.6666666665,887233290.1666666,540180550.4166666,395146092.3333333,210174194525.85,116428152281.25,74233942372.78333,56635399716.5,104116017.7663449,-6442536.9897937775,13598129.829667687,-281079882.63397217,-72654680.54328537,48330501.39663553,128974.43476104736,0.23126433316489298,-0.014310276677873754,0.03020440557383928,-0.004286162683005163,-0.0011079049043713138,0.0007369876121904681,1.966719937955714e-06,78.4
570,21488.5,677.0020879507065,190.43942260742188,123.45283508300781,101.28314971923828,290.3409423828125,80.81334686279297,59.0,66.0,257.0,120.0,21488.5,4060706.833333333,2648716.6666666665,872302873.75,485730673.2083333,342614142.9166666,204266785969.45,102334119048.66667,61023086310.9,46204738641.5,104946381.38059199,-14800395.404981732,16127883.741862595,-236981914.97561646,405970198.40888786,-72452389.96267557,-2496833.724319458,0.22727688424550227,-0.03205244153246975,0.03492731353005081,-0.0035010632175812456,0.005997619393149729,-0.0010703787145541282,-3.688708783339304e-05,78.4
571,21938.5,693.546244263649,196.34841918945312,124.2723617553711,99.03176879882812,307.08294677734375,85.29655456542969,67.0,68.0,267.0,109.0,21938.5,4329435.0,2736223.833333333,974132822.9166666,531357415.625,355438054.75,239736321463.2,117770377687.86667,68011038870.066666,47863589196.350006,119744080.7863934,-8620396.525671124,14169469.10825789,235299652.99893188,-323500837.6762943,17726395.926880836,-2023987.7774124146,0.24879416694298176,-0.01791073394390469,0.02944012964700896,0.0033006840996875034,-0.004537933046414563,0.00024865839126794845,-2.8391645247761295e-05,78.4
572,23625.5,743.3107439279556,199.12274169921875,89.26617431640625,104.48937225341797,315.5813293457031,74.28459167480469,51.0,21.0,287.0,147.0,23625.5,4683004.333333333,2090732.3333333333,1062589266.75,380840596.5416666,210032488.75,264455851818.2,81177205838.68333,35409934506.65,23130022643.800003,134332527.80188155,-33580625.30930412,25013687.469796658,577002255.168457,456234457.41500473,-278912575.59616756,116094235.16983414,0.24066845510387744,-0.06016262290940965,0.04481420560093754,0.00672550638465486,0.0053178436111109,-0.0032509895604912395,0.001353187986463568,78.4
573,23608.0,744.3818116188049,196.81150817871094,90.67134857177734,102.57537841796875,318.8298034667969,72.99987030029297,49.0,21.0,287.0,151.0,23608.0,4631250.333333333,2126941.6666666665,1042237712.0,381014606.6666666,217845264.3333333,257450296965.1,80089295900.76666,35926698515.36667,24477196422.300003,133711803.40968692,-36233754.174173534,26220355.260020137,530209734.66970825,405983293.5989647,-279748031.2795553,126023013.65635681,0.23991165867032976,-0.0650122116530304,0.04704572641266918,0.006191554583116004,0.004740893193364467,-0.0032667736782795932,0.0014716409691500245,78.4
574,23784.0,761.8965303897858,194.4095916748047,90.65247344970703,100.73217010498047,333.354248046875,72.92815399169922,50.0,20.0,287.0,157.0,23784.0,4627834.833333333,2136920.0,1041169180.8333333,376990623.6666666,218822985.66666666,257842139581.75,78980507566.55,35249331354.583336,24628411181.4,140695953.25961328,-38806248.686455905,26827228.58627647,501310904.42974854,536283421.66212463,-355484383.56323147,147142380.86244965,0.2487206327608254,-0.06860122487360723,0.04742485561674873,0.005746387529230901,0.006147267771639634,-0.0040748186614208174,0.001686652205124363,78.4
575,23479.0,723.7543950080872,201.65707397460938,84.50259399414062,102.1907958984375,311.2147521972656,75.69220733642578,51.0,16.0,283.0,140.0,23479.0,4685431.833333333,1989444.5,1061009976.6666666,369020803.4166666,191075098.0,261938083309.05002,78959345467.43333,33341568871.933334,19999101846.05,125992664.82147074,-27989571.426806867,22503633.347321033,-81168158.23083496,227968296.5320015,-45796384.749233246,-4849003.166313171,0.22855254938168612,-0.05077349474877813,0.040821922285466834,-0.0009609188260396535,0.0026988295983605575,-0.0005421659087661279,-5.740549658383303e-05,78.4
576,23200.0,736.9259679317474,204.8163604736328,74.07516479492188,103.70427703857422,309.5068054199219,75.35786437988281,55.0,7.0,284.0,142.0,23200.0,4710674.166666666,1711342.5,1084930742.1666665,317484545.75,149269066.5,272639558685.15002,68349749512.6,25673476743.13333,14468014682.050001,128445780.76577485,-29997217.399515033,23032292.693696126,187504276.16986084,501738543.8586254,-209579696.90716743,59274158.12329483,0.2386403477366506,-0.05573204778447352,0.04279186365505374,0.0022871319160419797,0.006120085688754788,-0.002556402571408849,0.0007230118779664266,78.4
577,22794.5,724.9432128667831,208.69940185546875,140.26620483398438,99.10891723632812,320.57440185546875,93.23208618164062,59.0,82.0,291.0,109.0,22794.5,4752092.833333333,3209735.0,1127071888.75,676342560.125,466261754.5833333,292009523728.45,161340722045.56665,99189378374.06667,69673337155.2,136377366.096815,7191725.915029764,14293131.879391551,180088851.81573486,-362916428.5039482,-40094137.83926916,-7112258.181884766,0.26247150278922665,0.013841175868039972,0.02750852220804196,0.0022956815998417942,-0.004626275079199656,-0.0005110997908593961,-9.06634701529622e-05,75.0
578,22674.0,725.5289993286133,209.8953399658203,138.1687774658203,97.22518157958984,324.58978271484375,92.7592544555664,58.0,86.0,293.0,102.0,22674.0,4746881.0,3141943.833333333,1131042913.0,663938425.0833333,449074364.1666666,294367018577.5,159016502865.65,95707321153.91667,66020180767.450005,137266815.78905356,6161522.661300778,13694146.656683445,104665507.75183105,-292367886.74108505,-15572164.821346283,-3410503.7418136597,0.26699877866096877,0.011984826892082544,0.026636593929282686,0.0013520203513033699,-0.0037766723864633466,-0.00020115398285967093,-4.405530117965433e-05,75.0
579,22849.0,742.1320307254791,218.21823120117188,132.7391815185547,94.12715911865234,341.92242431640625,94.13882446289062,69.0,81.0,291.0,107.0,22849.0,4960330.333333333,3023949.5,1222378201.8333333,666591006.0,413896104.3333333,328444499465.10004,166453139445.38333,92609880194.61667,58409454192.15,145531205.65027142,10116393.048966408,13691693.700471878,-111033863.56048584,285199716.982605,78726770.94025898,8346993.142547607,0.27875440044743804,0.019377212374863614,0.026225439771019203,-0.0014069784892450242,0.0036139413154321317,0.0009975954153871648,0.0001057698923990214,75.0
580,22723.5,731.4873691797256,222.739990234375,129.9915008544922,98.5545654296875,326.6194152832031,95.29705810546875,70.0,78.0,291.0,112.0,22723.5,5020683.833333333,2931430.1666666665,1249113366.25,659631575.5416666,392851969.5833333,337477333027.55005,166913714748.61667,90025104112.35,54497738895.850006,139809511.02106547,11941560.960771441,14684749.6549173,-291143984.85375977,495768238.0519371,144705553.36091948,29336100.16518402,0.270761098560412,0.02312653939385735,0.028439116334874778,-0.0037404147439922806,0.006369284353046091,0.001859075967516954,0.0003768897428679666,75.0
581,22865.5,729.0609630346298,220.14112854003906,139.52835083007812,94.78858184814453,339.8596496582031,91.85043334960938,73.0,90.0,289.0,100.0,22865.5,5016479.5,3193607.833333333,1243235610.9166665,704547718.7083333,459441764.25,335349256866.85004,175447731133.11667,101912241300.95,67905281206.350006,142666343.94589186,3899658.2261185646,13392869.92763555,-4509082.832458496,94815308.00557709,25637031.615511417,-5762326.16443634,0.27287272430121484,0.007458734376821165,0.025616054931300154,-5.703434483420029e-05,0.0011992968799383373,0.0003242768775855776,-7.288632959763265e-05,75.0
582,22913.5,728.6589421033859,217.63917541503906,142.46791076660156,95.960205078125,332.57293701171875,92.8436508178711,64.0,90.0,295.0,103.0,22913.5,4964191.0,3272041.0,1217629067.75,715468114.7916666,480950108.75,325365633144.4,176507746343.91666,106082518013.71666,72591430076.0,142141155.18836617,6583113.206094861,13703624.987981975,-22236281.672851562,-221775341.0783081,4937812.449347019,-1849885.7283172607,0.2707303698634078,0.012538583007693312,0.026100726820105717,-0.00027979090088304777,-0.0027905170201951166,6.213066617523027e-05,-2.3276427330406506e-05,75.0
583,25529.5,736.8010774850845,224.81752014160156,73.08626556396484,106.48161315917969,322.6474914550781,80.25359344482422,78.0,8.0,288.0,130.0,25529.5,5717234.166666666,1868904.6666666665,1429138111.5833333,396441792.625,159080850.0833333,386591859884.25,94949829943.13333,32349328142.833332,14896880140.900002,148785322.98580146,-22092280.29101652,22266394.13674429,-97981459.1225586,223752007.78300095,-41660317.27883053,-8796778.822023392,0.22828400006697372,-0.03389658344133379,0.03416372944990597,-0.0009408884335463574,0.00214862768926994,-0.0004000523263946626,-8.447299642429767e-05,89.4
584,25586.0,742.8427076339722,204.20399475097656,66.70711517333984,108.43443298339844,320.10455322265625,80.40025329589844,52.0,4.0,292.0,135.0,25586.0,5190078.0,1703513.6666666665,1204200067.0,323101116.6666666,136017261.3333333,305562722785.8,71596261750.06667,24486531701.933334,12066731309.7,151401284.6157273,-22453827.60230857,22597468.770208523,-130282304.75250244,530169425.1097946,-114398153.74415016,1638784.5631427765,0.2312729121546463,-0.03429932653335523,0.03451874548537953,-0.001244169194199588,0.005063008884293185,-0.0010924788215265744,1.5650055264722426e-05,89.4
